2,"t","Honey Bee Colonies: Released August 1, 2022, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
2,"t","Colony Health Stressors with Five or More Colonies – States and United States: January-March 2021"
2,"t","[Percent of colonies affected by stressors anytime during the quarter. A colony may be affected by multiple stressors during the quarter]"
2,"h","","","","","","",""
2,"h","","Varroa","Other pests","","","",""
2,"h","State","mites","and parasites 1/","Diseases 2/","Pesticides","Other 3/","Unknown"
2,"h","","","","","","",""
2,"u","","(percent)","(percent)","(percent)","(percent)","(percent)","(percent)"
2,"d","Alabama",52.2,30.3,-,"(Z)",3.1,4.0
2,"d","Arizona",6.7,6.1,6.0,-,0.5,3.8
2,"d","Arkansas",27.2,18.3,"(Z)",13.2,3.8,2.5
2,"d","California",29.9,5.7,1.7,7.2,6.2,3.4
2,"d","Colorado",7.9,-,-,-,1.0,7.0
2,"d","Connecticut",17.8,3.5,-,0.5,1.6,1.0
2,"d","Florida",34.6,11.9,5.6,6.6,6.3,3.4
2,"d","Georgia",47.9,14.4,8.9,1.5,4.1,4.6
2,"d","Hawaii",53.0,52.2,-,-,4.7,-
2,"d","Idaho",30.0,9.9,-,8.9,1.6,1.5
2,"d","",,,,,,
2,"d","Illinois",28.8,12.9,1.6,1.3,17.9,9.4
2,"d","Indiana",34.1,5.4,-,0.7,4.8,4.4
2,"d","Iowa",18.9,0.7,"(Z)",3.7,7.8,3.8
2,"d","Kansas",25.7,2.8,-,-,19.1,2.2
2,"d","Kentucky",27.5,16.9,"(Z)",-,5.1,9.3
2,"d","Louisiana",62.1,3.8,-,1.6,10.0,1.1
2,"d","Maine",7.2,2.6,"(Z)",-,2.2,2.1
2,"d","Maryland",34.6,1.1,-,"(Z)",19.7,2.7
2,"d","Massachusetts",28.9,3.6,1.0,0.5,7.8,4.5
2,"d","Michigan",2.3,"(Z)","(Z)","(Z)",0.7,1.6
2,"d","",,,,,,
2,"d","Minnesota",6.3,0.6,-,2.5,2.8,"(Z)"
2,"d","Mississippi",19.7,3.8,-,1.0,15.5,4.7
2,"d","Missouri",16.6,5.6,"(Z)",0.8,13.1,5.3
2,"d","Montana",15.0,-,-,-,"(Z)","(Z)"
2,"d","Nebraska",11.0,"(Z)","(Z)",1.5,1.7,0.7
2,"d","New Jersey",18.7,1.5,1.0,1.3,1.2,0.8
2,"d","New Mexico",14.2,"(Z)",-,-,6.5,1.9
2,"d","New York",15.0,3.9,0.6,0.5,5.7,4.8
2,"d","North Carolina",23.5,7.2,"(Z)","(Z)",0.6,0.5
2,"d","North Dakota",12.0,0.5,1.0,"(Z)",1.5,"(Z)"
2,"d","",,,,,,
2,"d","Ohio",26.6,14.4,2.9,2.0,8.2,4.9
2,"d","Oklahoma",7.6,"(Z)",-,"(Z)",4.2,2.0
2,"d","Oregon",12.8,10.7,1.4,"(Z)",1.2,0.6
2,"d","Pennsylvania",18.1,11.6,"(Z)",-,6.8,8.6
2,"d","South Carolina",48.5,10.1,"(Z)",3.2,4.1,0.9
2,"d","South Dakota",8.6,-,-,"(Z)","(Z)",0.8
2,"d","Tennessee",34.4,5.2,1.4,0.8,2.6,8.9
2,"d","Texas",17.7,13.0,1.5,5.8,7.4,"(Z)"
2,"d","Utah",45.4,0.9,-,2.4,1.0,6.3
2,"d","Vermont",21.1,"(Z)",3.7,-,10.1,"(Z)"
2,"d","",,,,,,
2,"d","Virginia",11.9,1.0,-,1.9,3.9,4.9
2,"d","Washington",14.8,2.3,1.0,"(Z)",4.5,"(Z)"
2,"d","West Virginia",13.6,3.3,0.7,2.6,1.2,3.1
2,"d","Wisconsin",16.1,"(Z)","(Z)","(Z)",3.6,3.2
2,"d","Wyoming",8.4,"(Z)","(Z)",-,3.3,7.9
2,"d","",,,,,,
2,"d","Other States 4/",19.4,1.2,4.1,"(Z)",6.6,1.1
2,"d","",,,,,,
2,"d","United States",33.0,8.9,2.3,6.4,6.7,3.4
2,"c",""
2,"f","-  Represents zero."
2,"f","(Z)  Less than half of the unit shown."
2,"f","1/ Tracheal mites, nosema, hive beetle, wax moths, etc."
2,"f","2/ Includes American and European foulbrood, chalkbrood, stonebrood, paralysis (acute and chronic), kashmir, deformed wing, sacbrood, IAPV, Lake Sinai II, etc."
2,"f","3/ Includes weather, starvation, insufficient forage, queen failure, hive damage/destroyed, etc."
2,"f","4/ Includes data for States not published in this table."
